match	team	th_skew	pr_skew	pool	r	username	pos	net_worth	kda	ruined	carried	mmr	delta
2024-03-16T23:57:00.000+03:00	RAD	40%	9%	66	L	poopy	3	10592	5/6/6	13%	21%	542 -> 533	-9
2024-03-16T23:57:00.000+03:00	RAD	40%	9%	66	L	heart	5	6510	0/8/10	34%	18%	468 -> 445	-23
2024-03-16T23:57:00.000+03:00	RAD	40%	9%	66	L	ginecolog	3	13126	4/5/11	7%	24%	531 -> 526	-5
2024-03-16T23:57:00.000+03:00	RAD	40%	9%	66	L	gantz	1	13391	5/7/5	16%	15%	494 -> 483	-11
2024-03-16T23:57:00.000+03:00	RAD	40%	9%	66	L	de	4	7632	2/8/10	26%	19%	487 -> 469	-17
2024-03-16T23:57:00.000+03:00	DIR	40%	9%	66	W	katokan	2	20110	10/0/17	0%	27%	639 -> 658	+18
2024-03-16T23:57:00.000+03:00	DIR	40%	9%	66	W	pizza	5	11117	2/3/26	19%	21%	449 -> 463	+14
2024-03-16T23:57:00.000+03:00	DIR	40%	9%	66	W	durila	1	23129	7/4/9	20%	12%	509 -> 518	+8
2024-03-16T23:57:00.000+03:00	DIR	40%	9%	66	W	starlight	3	19295	8/6/17	25%	18%	485 -> 497	+12
2024-03-16T23:57:00.000+03:00	DIR	40%	9%	66	W	fishscale	4	11407	6/5/20	34%	19%	950 -> 963	+13
2024-03-16T22:54:00.000+03:00	DIR	56%	187%	63	L	poopy	2	12453	3/7/12	12%	18%	550 -> 542	-8
2024-03-16T22:54:00.000+03:00	DIR	56%	187%	63	L	de	4	7095	1/7/15	20%	21%	500 -> 487	-12
2024-03-16T22:54:00.000+03:00	DIR	56%	187%	63	L	heart	5	4475	2/9/8	48%	17%	500 -> 468	-31
2024-03-16T22:54:00.000+03:00	DIR	56%	187%	63	L	gantz	1	16788	8/6/2	8%	17%	500 -> 494	-5
2024-03-16T22:54:00.000+03:00	DIR	56%	187%	63	L	ginecolog	3	13042	7/7/9	9%	24%	537 -> 531	-5
2024-03-16T22:54:00.000+03:00	RAD	56%	187%	63	W	starlight	3	20571	12/4/13	11%	23%	470 -> 485	+14
2024-03-16T22:54:00.000+03:00	RAD	56%	187%	63	W	katokan	2	18717	4/3/19	12%	17%	628 -> 639	+11
2024-03-16T22:54:00.000+03:00	RAD	56%	187%	63	W	fishscale	4	15563	7/4/24	13%	25%	934 -> 950	+15
2024-03-16T22:54:00.000+03:00	RAD	56%	187%	63	W	pizza	5	10071	5/6/16	44%	18%	437 -> 449	+11
2024-03-16T22:54:00.000+03:00	RAD	56%	187%	63	W	durila	1	24635	8/5/11	18%	15%	500 -> 509	+9
2024-01-28T19:00:00.000+03:00	DIR	46%	2727%	100	L	pizza	5	3252	0/6/2	30%	19%	468 -> 437	-30
2024-01-28T19:00:00.000+03:00	DIR	46%	2727%	100	L	kebab	3	9365	1/7/6	11%	21%	419 -> 408	-11
2024-01-28T19:00:00.000+03:00	DIR	46%	2727%	100	L	fishscale	2	11877	5/3/4	2%	32%	936 -> 934	-2
2024-01-28T19:00:00.000+03:00	DIR	46%	2727%	100	L	angry_duck	1	6961	1/7/1	41%	7%	482 -> 440	-41
2024-01-28T19:00:00.000+03:00	DIR	46%	2727%	100	L	palec	4	7399	0/6/4	13%	19%	405 -> 391	-13
2024-01-28T19:00:00.000+03:00	RAD	46%	2727%	100	W	toyota	1	14000	5/2/7	24%	13%	463 -> 476	+13
2024-01-28T19:00:00.000+03:00	RAD	46%	2727%	100	W	cosmo	4	10000	10/2/12	16%	27%	499 -> 527	+27
2024-01-28T19:00:00.000+03:00	RAD	46%	2727%	100	W	imba	2	14800	6/3/5	34%	13%	580 -> 594	+13
2024-01-28T19:00:00.000+03:00	RAD	46%	2727%	100	W	katokan	5	6500	1/1/12	18%	19%	609 -> 628	+19
2024-01-28T19:00:00.000+03:00	RAD	46%	2727%	100	W	cashier	3	14100	7/1/14	5%	26%	491 -> 518	+26
2023-11-16T23:12:00.000+03:00	RAD	57%	16%	64	L	imba	1	23279	3/6/6	12%	12%	589 -> 580	-8
2023-11-16T23:12:00.000+03:00	RAD	57%	16%	64	L	poopy	2	18988	8/9/7	12%	22%	559 -> 550	-8
2023-11-16T23:12:00.000+03:00	RAD	57%	16%	64	L	solence	4	15554	6/5/10	7%	27%	511 -> 507	-4
2023-11-16T23:12:00.000+03:00	RAD	57%	16%	64	L	aizlkel	3	13612	5/12/11	25%	21%	487 -> 470	-16
2023-11-16T23:12:00.000+03:00	RAD	57%	16%	64	L	pizza	5	8889	1/10/8	42%	16%	495 -> 468	-27
2023-11-16T23:12:00.000+03:00	DIR	57%	16%	64	W	kebab	5	15069	5/9/25	45%	17%	408 -> 419	+11
2023-11-16T23:12:00.000+03:00	DIR	57%	16%	64	W	toyota	1	32297	15/3/11	5%	20%	449 -> 463	+13
2023-11-16T23:12:00.000+03:00	DIR	57%	16%	64	W	palec	4	15370	5/7/29	31%	19%	392 -> 405	+12
2023-11-16T23:12:00.000+03:00	DIR	57%	16%	64	W	svetlana	3	25206	6/4/19	12%	16%	509 -> 520	+10
2023-11-16T23:12:00.000+03:00	DIR	57%	16%	64	W	doyota	2	26275	11/2/22	4%	25%	528 -> 544	+16
2023-11-16T22:10:00.000+03:00	RAD	49%	0%	100	L	palec	4	4647	0/10/3	37%	17%	430 -> 392	-37
2023-11-16T22:10:00.000+03:00	RAD	49%	0%	100	L	katokan	2	11208	4/4/2	4%	26%	613 -> 609	-4
2023-11-16T22:10:00.000+03:00	RAD	49%	0%	100	L	solence	1	10188	1/6/1	20%	8%	532 -> 511	-20
2023-11-16T22:10:00.000+03:00	RAD	49%	0%	100	L	kebab	3	5946	2/8/3	19%	21%	427 -> 408	-19
2023-11-16T22:10:00.000+03:00	RAD	49%	0%	100	L	pizza	5	6535	2/11/4	18%	27%	514 -> 495	-18
2023-11-16T22:10:00.000+03:00	DIR	49%	0%	100	W	imba	1	22066	7/1/5	8%	12%	576 -> 589	+12
2023-11-16T22:10:00.000+03:00	DIR	49%	0%	100	W	poopy	2	13787	6/4/15	46%	14%	544 -> 559	+14
2023-11-16T22:10:00.000+03:00	DIR	49%	0%	100	W	toyota	3	13552	7/1/16	7%	22%	427 -> 449	+22
2023-11-16T22:10:00.000+03:00	DIR	49%	0%	100	W	doyota	4	10389	12/0/17	0%	30%	498 -> 528	+30
2023-11-16T22:10:00.000+03:00	DIR	49%	0%	100	W	svetlana	5	11665	5/4/24	38%	20%	488 -> 509	+20
2023-11-12T22:37:00.000+03:00	DIR	60%	55%	50	L	starlight	2	19327	14/11/9	21%	22%	481 -> 470	-10
2023-11-12T22:37:00.000+03:00	DIR	60%	55%	50	L	pizza	5	12827	6/5/20	12%	26%	520 -> 514	-6
2023-11-12T22:37:00.000+03:00	DIR	60%	55%	50	L	toyota	1	22755	3/5/12	14%	12%	434 -> 427	-7
2023-11-12T22:37:00.000+03:00	DIR	60%	55%	50	L	poopy	4	16505	6/12/18	30%	20%	560 -> 544	-15
2023-11-12T22:37:00.000+03:00	DIR	60%	55%	50	L	dextron	3	15600	8/7/8	21%	17%	243 -> 232	-10
2023-11-12T22:37:00.000+03:00	RAD	60%	55%	50	W	imba	1	38330	20/1/10	0%	35%	558 -> 576	+18
2023-11-12T22:37:00.000+03:00	RAD	60%	55%	50	W	aizlkel	5	18852	6/15/23	35%	17%	478 -> 487	+9
2023-11-12T22:37:00.000+03:00	RAD	60%	55%	50	W	palec	4	14161	2/7/15	31%	12%	424 -> 430	+6
2023-11-12T22:37:00.000+03:00	RAD	60%	55%	50	W	katokan	2	21868	4/9/21	22%	14%	606 -> 613	+7
2023-11-12T22:37:00.000+03:00	RAD	60%	55%	50	W	sobolew	3	24387	5/5/23	8%	19%	549 -> 559	+9
2023-11-11T00:14:00.000+03:00	RAD	37%	11%	63	L	imba	1	17387	12/4/8	2%	30%	559 -> 558	-1
2023-11-11T00:14:00.000+03:00	RAD	37%	11%	63	L	starlight	2	11519	2/9/10	18%	13%	493 -> 481	-11
2023-11-11T00:14:00.000+03:00	RAD	37%	11%	63	L	dextron	3	8620	2/10/9	26%	14%	260 -> 243	-16
2023-11-11T00:14:00.000+03:00	RAD	37%	11%	63	L	itnon	4	6408	1/12/10	42%	14%	319 -> 292	-26
2023-11-11T00:14:00.000+03:00	RAD	37%	11%	63	L	pizza	5	8052	7/7/9	10%	26%	527 -> 520	-6
2023-11-11T00:14:00.000+03:00	DIR	37%	11%	63	W	fishscale	1	28020	25/1/8	0%	35%	914 -> 936	+22
2023-11-11T00:14:00.000+03:00	DIR	37%	11%	63	W	poopy	2	16602	10/3/19	7%	20%	547 -> 560	+12
2023-11-11T00:14:00.000+03:00	DIR	37%	11%	63	W	aizlkel	3	13849	2/12/24	56%	12%	470 -> 478	+7
2023-11-11T00:14:00.000+03:00	DIR	37%	11%	63	W	palec	4	12165	0/5/24	24%	13%	415 -> 424	+8
2023-11-11T00:14:00.000+03:00	DIR	37%	11%	63	W	kebab	5	11994	5/3/18	11%	18%	416 -> 427	+11
2023-11-10T23:18:00.000+03:00	RAD	34%	43%	52	L	imba	2	23902	14/4/4	4%	28%	562 -> 559	-2
2023-11-10T23:18:00.000+03:00	RAD	34%	43%	52	L	kebab	4	12194	3/4/12	12%	20%	422 -> 416	-6
2023-11-10T23:18:00.000+03:00	RAD	34%	43%	52	L	itnon	5	9359	1/8/11	42%	15%	342 -> 319	-22
2023-11-10T23:18:00.000+03:00	RAD	34%	43%	52	L	dextron	3	15878	3/7/15	18%	18%	270 -> 260	-9
2023-11-10T23:18:00.000+03:00	RAD	34%	43%	52	L	starlight	1	19571	5/9/13	21%	16%	504 -> 493	-11
2023-11-10T23:18:00.000+03:00	DIR	34%	43%	52	W	pizza	5	12924	1/8/22	31%	18%	517 -> 527	+9
2023-11-10T23:18:00.000+03:00	DIR	34%	43%	52	W	egor	4	17498	4/7/14	22%	16%	473 -> 481	+8
2023-11-10T23:18:00.000+03:00	DIR	34%	43%	52	W	poopy	2	17861	4/6/14	21%	14%	539 -> 547	+7
2023-11-10T23:18:00.000+03:00	DIR	34%	43%	52	W	fishscale	1	36597	22/1/2	0%	38%	893 -> 914	+20
2023-11-10T23:18:00.000+03:00	DIR	34%	43%	52	W	katokan	3	23545	1/7/13	23%	11%	600 -> 606	+6
2023-11-10T01:38:00.000+03:00	RAD	42%	8%	68	L	kebab	4	8943	3/9/4	21%	15%	437 -> 422	-14
2023-11-10T01:38:00.000+03:00	RAD	42%	8%	68	L	pizza	5	8596	5/10/11	14%	26%	527 -> 517	-9
2023-11-10T01:38:00.000+03:00	RAD	42%	8%	68	L	toyota	1	12755	5/4/9	4%	21%	438 -> 434	-3
2023-11-10T01:38:00.000+03:00	RAD	42%	8%	68	L	aizlkel	3	6208	1/13/10	47%	14%	502 -> 470	-32
2023-11-10T01:38:00.000+03:00	RAD	42%	8%	68	L	yak	2	11632	8/10/6	12%	22%	503 -> 494	-8
2023-11-10T01:38:00.000+03:00	DIR	42%	8%	68	W	palandirka	5	10576	4/7/18	34%	14%	508 -> 519	+10
2023-11-10T01:38:00.000+03:00	DIR	42%	8%	68	W	itnon	4	9482	4/7/18	40%	14%	332 -> 342	+9
2023-11-10T01:38:00.000+03:00	DIR	42%	8%	68	W	egor	3	13509	2/4/19	16%	13%	464 -> 473	+9
2023-11-10T01:38:00.000+03:00	DIR	42%	8%	68	W	fishscale	1	26127	24/1/10	0%	36%	868 -> 893	+25
2023-11-10T01:38:00.000+03:00	DIR	42%	8%	68	W	emperor	2	23071	12/5/19	7%	20%	512 -> 526	+14
2023-11-10T00:42:00.000+03:00	DIR	58%	227%	65	L	aizlkel	3	13931	1/11/9	20%	14%	516 -> 502	-13
2023-11-10T00:42:00.000+03:00	DIR	58%	227%	65	L	toyota	1	16246	12/6/8	4%	32%	441 -> 438	-2
2023-11-10T00:42:00.000+03:00	DIR	58%	227%	65	L	pizza	5	6633	0/12/7	47%	14%	558 -> 527	-31
2023-11-10T00:42:00.000+03:00	DIR	58%	227%	65	L	starlight	2	18554	4/13/6	17%	14%	516 -> 504	-11
2023-11-10T00:42:00.000+03:00	DIR	58%	227%	65	L	kebab	4	10688	5/7/8	10%	24%	444 -> 437	-6
2023-11-10T00:42:00.000+03:00	RAD	58%	227%	65	W	itnon	4	11746	1/5/20	36%	11%	324 -> 332	+7
2023-11-10T00:42:00.000+03:00	RAD	58%	227%	65	W	fishscale	1	45383	27/1/10	0%	34%	846 -> 868	+22
2023-11-10T00:42:00.000+03:00	RAD	58%	227%	65	W	emperor	2	21012	9/3/38	5%	25%	495 -> 512	+16
2023-11-10T00:42:00.000+03:00	RAD	58%	227%	65	W	egor	3	25277	8/4/17	9%	15%	453 -> 464	+10
2023-11-10T00:42:00.000+03:00	RAD	58%	227%	65	W	palandirka	4	13747	4/9/24	47%	13%	500 -> 508	+8
2023-11-08T23:15:00.000+03:00	DIR	58%	126%	58	L	kebab	4	11514	4/11/14	24%	20%	458 -> 444	-14
2023-11-08T23:15:00.000+03:00	DIR	58%	126%	58	L	pizza	5	7931	3/12/8	50%	16%	588 -> 558	-29
2023-11-08T23:15:00.000+03:00	DIR	58%	126%	58	L	toyota	3	17693	5/5/13	6%	23%	444 -> 441	-3
2023-11-08T23:15:00.000+03:00	DIR	58%	126%	58	L	yak	2	19076	10/7/9	7%	24%	507 -> 503	-4
2023-11-08T23:15:00.000+03:00	DIR	58%	126%	58	L	imba	1	24430	5/7/8	10%	15%	567 -> 562	-5
2023-11-08T23:15:00.000+03:00	RAD	58%	126%	58	W	poopy	4	14433	2/7/23	35%	15%	530 -> 539	+8
2023-11-08T23:15:00.000+03:00	RAD	58%	126%	58	W	fishscale	1	26465	7/1/17	2%	20%	833 -> 846	+12
2023-11-08T23:15:00.000+03:00	RAD	58%	126%	58	W	starlight	3	20951	12/7/19	17%	21%	503 -> 516	+12
2023-11-08T23:15:00.000+03:00	RAD	58%	126%	58	W	shu_bert	2	27202	16/4/16	6%	24%	495 -> 510	+14
2023-11-08T23:15:00.000+03:00	RAD	58%	126%	58	W	rupich	5	12959	4/8/25	38%	17%	529 -> 540	+10
2023-11-08T22:05:00.000+03:00	RAD	49%	54%	50	L	starlight	3	27977	10/15/28	23%	19%	527 -> 515	-11
2023-11-08T22:05:00.000+03:00	RAD	49%	54%	50	L	toyota	1	29148	11/8/13	15%	15%	460 -> 452	-7
2023-11-08T22:05:00.000+03:00	RAD	49%	54%	50	L	kebab	4	19851	5/12/23	33%	15%	492 -> 475	-16
2023-11-08T22:05:00.000+03:00	RAD	49%	54%	50	L	pizza	5	16504	8/9/23	23%	19%	612 -> 600	-12
2023-11-08T22:05:00.000+03:00	RAD	49%	54%	50	L	shu_bert	2	36655	17/5/25	4%	28%	500 -> 497	-2
2023-11-08T22:05:00.000+03:00	RAD	47%	54%	51	L	shu_bert	2	36655	17/5/25	4%	28%	497 -> 495	-2
2023-11-08T22:05:00.000+03:00	RAD	47%	54%	51	L	pizza	5	16504	8/9/23	23%	19%	600 -> 588	-12
2023-11-08T22:05:00.000+03:00	RAD	47%	54%	51	L	starlight	3	27977	10/15/28	23%	19%	515 -> 503	-12
2023-11-08T22:05:00.000+03:00	RAD	47%	54%	51	L	kebab	4	19851	5/12/23	33%	15%	475 -> 458	-17
2023-11-08T22:05:00.000+03:00	RAD	47%	54%	51	L	toyota	1	29148	11/8/13	15%	15%	452 -> 444	-7
2023-11-08T22:05:00.000+03:00	DIR	47%	54%	51	W	yak	2	36267	13/11/12	22%	17%	499 -> 507	+8
2023-11-08T22:05:00.000+03:00	DIR	49%	54%	50	W	poopy	4	32794	6/12/27	24%	18%	511 -> 520	+9
2023-11-08T22:05:00.000+03:00	DIR	49%	54%	50	W	yak	2	36267	13/11/12	22%	17%	490 -> 499	+8
2023-11-08T22:05:00.000+03:00	DIR	49%	54%	50	W	rupich	3	37759	5/9/30	15%	19%	509 -> 519	+9
2023-11-08T22:05:00.000+03:00	DIR	47%	54%	51	W	poopy	4	32794	6/12/27	24%	18%	520 -> 530	+9
2023-11-08T22:05:00.000+03:00	DIR	49%	54%	50	W	solence	5	21484	4/10/32	27%	20%	510 -> 521	+10
2023-11-08T22:05:00.000+03:00	DIR	49%	54%	50	W	imba	1	44624	20/9/15	10%	24%	543 -> 555	+12
2023-11-08T22:05:00.000+03:00	DIR	47%	54%	51	W	solence	5	21484	4/10/32	27%	20%	521 -> 532	+10
2023-11-08T22:05:00.000+03:00	DIR	47%	54%	51	W	rupich	3	37758	5/9/30	15%	19%	519 -> 529	+9
2023-11-08T22:05:00.000+03:00	DIR	47%	54%	51	W	imba	1	44624	20/9/15	10%	24%	555 -> 567	+12
2023-11-08T00:00:00.000+03:00	RAD	53%	7%	74	L	koba	2	12117	4/8/8	12%	20%	502 -> 493	-9
2023-11-08T00:00:00.000+03:00	RAD	53%	7%	74	L	dextron	3	7127	0/10/9	36%	14%	297 -> 270	-27
2023-11-08T00:00:00.000+03:00	RAD	53%	7%	74	L	fishscale	1	17657	8/5/3	4%	23%	837 -> 833	-3
2023-11-08T00:00:00.000+03:00	RAD	53%	7%	74	L	palec	5	8188	2/5/7	9%	23%	422 -> 415	-7
2023-11-08T00:00:00.000+03:00	RAD	53%	7%	74	L	kebab	4	6924	3/12/5	36%	17%	520 -> 492	-27
2023-11-08T00:00:00.000+03:00	DIR	53%	7%	74	W	imba	1	25267	5/2/14	6%	14%	532 -> 543	+10
2023-11-08T00:00:00.000+03:00	DIR	53%	7%	74	W	poopy	2	18844	8/2/20	5%	22%	494 -> 511	+16
2023-11-08T00:00:00.000+03:00	DIR	53%	7%	74	W	toyota	3	23471	19/4/11	7%	27%	440 -> 460	+20
2023-11-08T00:00:00.000+03:00	DIR	53%	7%	74	W	aizlkel	4	13240	8/6/25	25%	22%	499 -> 516	+16
2023-11-08T00:00:00.000+03:00	DIR	53%	7%	74	W	pizza	5	9188	0/5/17	53%	12%	602 -> 612	+9
2023-11-07T23:01:00.000+03:00	RAD	42%	36%	51	L	koba	3	23700	14/10/8	11%	24%	508 -> 502	-5
2023-11-07T23:01:00.000+03:00	RAD	42%	36%	51	L	starlight	2	24292	13/8/15	7%	27%	531 -> 527	-4
2023-11-07T23:01:00.000+03:00	RAD	42%	36%	51	L	toyota	1	21274	7/9/13	16%	17%	448 -> 440	-8
2023-11-07T23:01:00.000+03:00	RAD	42%	36%	51	L	dextron	5	12494	4/11/9	37%	15%	316 -> 297	-19
2023-11-07T23:01:00.000+03:00	RAD	42%	36%	51	L	pizza	4	13438	1/9/17	27%	15%	617 -> 602	-14
2023-11-07T23:01:00.000+03:00	DIR	42%	36%	51	W	palec	4	12884	5/12/10	60%	12%	416 -> 422	+6
2023-11-07T23:01:00.000+03:00	DIR	42%	36%	51	W	imba	3	26787	6/6/24	8%	21%	521 -> 532	+10
2023-11-07T23:01:00.000+03:00	DIR	42%	36%	51	W	fishscale	1	41019	18/9/17	6%	25%	823 -> 837	+13
2023-11-07T23:01:00.000+03:00	DIR	42%	36%	51	W	poopy	2	34281	6/4/27	3%	23%	482 -> 494	+12
2023-11-07T23:01:00.000+03:00	DIR	42%	36%	51	W	kebab	5	20652	12/9/2	20%	16%	511 -> 520	+8
2023-11-07T21:40:00.000+03:00	DIR	54%	810%	85	L	kebab	4	4725	2/9/3	41%	18%	546 -> 511	-35
2023-11-07T21:40:00.000+03:00	DIR	54%	810%	85	L	poopy	2	11219	2/8/3	20%	14%	500 -> 482	-17
2023-11-07T21:40:00.000+03:00	DIR	54%	810%	85	L	svetlana	3	12414	1/8/8	12%	20%	500 -> 488	-11
2023-11-07T21:40:00.000+03:00	DIR	54%	810%	85	L	toyota	1	13089	5/5/5	6%	23%	454 -> 448	-5
2023-11-07T21:40:00.000+03:00	DIR	54%	810%	85	L	dextron	5	7602	2/8/4	18%	22%	332 -> 316	-15
2023-11-07T21:40:00.000+03:00	RAD	54%	810%	85	W	pizza	5	10098	6/6/23	32%	18%	600 -> 617	+16
2023-11-07T21:40:00.000+03:00	RAD	54%	810%	85	W	ginecolog	3	15151	5/1/18	3%	20%	520 -> 537	+17
2023-11-07T21:40:00.000+03:00	RAD	54%	810%	85	W	sobolew	1	20744	8/2/22	4%	20%	531 -> 549	+17
2023-11-07T21:40:00.000+03:00	RAD	54%	810%	85	W	starlight	2	24071	18/0/11	0%	30%	505 -> 531	+26
2023-11-07T21:40:00.000+03:00	RAD	54%	810%	85	W	palec	4	8495	1/5/13	59%	9%	408 -> 416	+8
2023-11-07T02:22:00.000+03:00	RAD	64%	95%	54	L	yak	3	33103	13/11/31	15%	21%	498 -> 490	-8
2023-11-07T02:22:00.000+03:00	RAD	64%	95%	54	L	pizza	5	12468	5/11/27	54%	16%	630 -> 600	-29
2023-11-07T02:22:00.000+03:00	RAD	64%	95%	54	L	palec	4	21538	9/6/31	12%	22%	414 -> 408	-6
2023-11-07T02:22:00.000+03:00	RAD	64%	95%	54	L	mikitos	2	31643	12/5/16	8%	17%	500 -> 495	-4
2023-11-07T02:22:00.000+03:00	RAD	64%	95%	54	L	fishscale	1	40862	19/7/17	8%	21%	828 -> 823	-4
2023-11-07T02:22:00.000+03:00	DIR	64%	95%	54	W	solence	1	26909	9/6/11	6%	20%	500 -> 510	+10
2023-11-07T02:22:00.000+03:00	DIR	64%	95%	54	W	unseash	4	22015	10/14/13	16%	22%	509 -> 521	+12
2023-11-07T02:22:00.000+03:00	DIR	64%	95%	54	W	starlight	3	21804	10/11/14	13%	23%	493 -> 505	+12
2023-11-07T02:22:00.000+03:00	DIR	64%	95%	54	W	dextron	2	15626	4/15/11	45%	12%	325 -> 332	+6
2023-11-07T02:22:00.000+03:00	DIR	64%	95%	54	W	aizlkel	5	18661	5/12/18	17%	21%	487 -> 499	+11
2023-11-01T00:39:00.000+03:00	DIR	53%	999%	89	L	aizlkel	5	4506	1/12/9	36%	20%	520 -> 487	-32
2023-11-01T00:39:00.000+03:00	DIR	53%	999%	89	L	katokan	2	10239	6/6/3	7%	21%	607 -> 600	-6
2023-11-01T00:39:00.000+03:00	DIR	53%	999%	89	L	palec	4	6152	0/10/10	25%	18%	437 -> 414	-22
2023-11-01T00:39:00.000+03:00	DIR	53%	999%	89	L	rubius	3	8429	1/10/4	27%	12%	509 -> 484	-24
2023-11-01T00:39:00.000+03:00	DIR	53%	999%	89	L	imba	1	14556	6/4/7	3%	26%	524 -> 521	-2
2023-11-01T00:39:00.000+03:00	RAD	53%	999%	89	W	fishscale	1	21556	22/1/9	1%	33%	798 -> 828	+30
2023-11-01T00:39:00.000+03:00	RAD	53%	999%	89	W	starlight	2	13438	7/4/16	18%	15%	479 -> 493	+14
2023-11-01T00:39:00.000+03:00	RAD	53%	999%	89	W	kebab	5	9773	3/2/20	10%	19%	529 -> 546	+17
2023-11-01T00:39:00.000+03:00	RAD	53%	999%	89	W	dextron	3	12501	2/2/26	8%	19%	308 -> 325	+17
2023-11-01T00:39:00.000+03:00	RAD	53%	999%	89	W	pizza	4	7915	5/6/11	60%	12%	619 -> 630	+11
2023-10-31T23:51:00.000+03:00	DIR	45%	22%	57	L	dextron	3	20512	10/5/15	10%	21%	314 -> 308	-6
2023-10-31T23:51:00.000+03:00	DIR	45%	22%	57	L	starlight	2	22508	8/5/14	12%	17%	486 -> 479	-6
2023-10-31T23:51:00.000+03:00	DIR	45%	22%	57	L	kebab	4	13478	7/7/18	25%	19%	544 -> 529	-14
2023-10-31T23:51:00.000+03:00	DIR	45%	22%	57	L	fishscale	1	34375	13/2/12	2%	25%	799 -> 798	-1
2023-10-31T23:51:00.000+03:00	DIR	45%	22%	57	L	pizza	5	10363	2/8/18	49%	15%	647 -> 619	-28
2023-10-31T23:51:00.000+03:00	RAD	45%	22%	57	W	imba	1	40304	12/3/12	1%	28%	507 -> 524	+16
2023-10-31T23:51:00.000+03:00	RAD	45%	22%	57	W	rubius	3	17352	1/9/19	19%	16%	500 -> 509	+9
2023-10-31T23:51:00.000+03:00	RAD	45%	22%	57	W	katokan	2	23793	7/2/10	2%	22%	594 -> 607	+12
2023-10-31T23:51:00.000+03:00	RAD	45%	22%	57	W	palec	4	18822	4/10/12	19%	16%	428 -> 437	+9
2023-10-31T23:51:00.000+03:00	RAD	45%	22%	57	W	aizlkel	5	11636	3/18/16	56%	16%	511 -> 520	+9
2023-10-30T23:02:00.000+03:00	DIR	68%	74%	50	L	toyota	5	11938	2/12/15	36%	15%	473 -> 454	-18
2023-10-30T23:02:00.000+03:00	DIR	68%	74%	50	L	egor	2	20248	8/12/16	17%	19%	462 -> 453	-8
2023-10-30T23:02:00.000+03:00	DIR	68%	74%	50	L	emperor	1	30677	23/11/10	6%	31%	498 -> 495	-3
2023-10-30T23:02:00.000+03:00	DIR	68%	74%	50	L	itnon	4	13940	3/9/12	24%	14%	337 -> 324	-12
2023-10-30T23:02:00.000+03:00	DIR	68%	74%	50	L	dextron	3	17394	4/8/18	14%	18%	321 -> 314	-7
2023-10-30T23:02:00.000+03:00	RAD	68%	74%	50	W	aizlkel	1	20917	3/13/9	57%	6%	508 -> 511	+3
2023-10-30T23:02:00.000+03:00	RAD	68%	74%	50	W	katokan	2	31196	17/6/21	4%	25%	581 -> 594	+12
2023-10-30T23:02:00.000+03:00	RAD	68%	74%	50	W	fishscale	3	50484	22/3/18	1%	33%	782 -> 799	+16
2023-10-30T23:02:00.000+03:00	RAD	68%	74%	50	W	palec	4	16703	3/10/22	24%	13%	421 -> 428	+7
2023-10-30T23:02:00.000+03:00	RAD	68%	74%	50	W	pizza	5	20118	7/9/31	11%	21%	636 -> 647	+10
2023-10-30T21:52:00.000+03:00	DIR	65%	44%	54	L	itnon	5	6320	2/11/20	45%	16%	362 -> 337	-24
2023-10-30T21:52:00.000+03:00	DIR	65%	44%	54	L	emperor	2	17950	14/3/18	2%	31%	500 -> 498	-1
2023-10-30T21:52:00.000+03:00	DIR	65%	44%	54	L	toyota	4	11001	7/9/19	16%	20%	482 -> 473	-9
2023-10-30T21:52:00.000+03:00	DIR	65%	44%	54	L	dextron	3	12339	3/9/9	29%	10%	337 -> 321	-15
2023-10-30T21:52:00.000+03:00	DIR	65%	44%	54	L	egor	1	20906	14/6/9	5%	21%	465 -> 462	-3
2023-10-30T21:52:00.000+03:00	RAD	65%	44%	54	W	fishscale	5	14914	7/5/26	7%	26%	768 -> 782	+14
2023-10-30T21:52:00.000+03:00	RAD	65%	44%	54	W	katokan	1	31834	24/6/9	3%	29%	565 -> 581	+16
2023-10-30T21:52:00.000+03:00	RAD	65%	44%	54	W	pizza	2	16165	5/8/19	17%	15%	628 -> 636	+8
2023-10-30T21:52:00.000+03:00	RAD	65%	44%	54	W	palec	4	11599	1/11/19	41%	13%	414 -> 421	+7
2023-10-30T21:52:00.000+03:00	RAD	65%	44%	54	W	aizlkel	3	12525	1/10/25	30%	15%	500 -> 508	+8
2023-10-24T00:35:00.000+03:00	DIR	56%	9294%	100	L	egor	5	4116	2/7/2	19%	30%	485 -> 465	-19
2023-10-24T00:35:00.000+03:00	DIR	56%	9294%	100	L	dextron	3	8153	1/3/2	5%	22%	343 -> 337	-5
2023-10-24T00:35:00.000+03:00	DIR	56%	9294%	100	L	starlight	2	7782	0/5/1	22%	10%	508 -> 486	-22
2023-10-24T00:35:00.000+03:00	DIR	56%	9294%	100	L	itnon	4	3564	0/9/3	45%	19%	407 -> 362	-45
2023-10-24T00:35:00.000+03:00	DIR	56%	9294%	100	L	unseash	1	12613	3/4/0	6%	17%	515 -> 509	-6
2023-10-24T00:35:00.000+03:00	RAD	56%	9294%	100	W	katokan	2	12695	2/1/14	14%	17%	547 -> 565	+17
2023-10-24T00:35:00.000+03:00	RAD	56%	9294%	100	W	imba	1	21095	5/0/5	0%	13%	493 -> 507	+13
